Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
132,"Category-wise the Enrolment of Other Backward Classes (OBC), Scheduled Caste (SC), Scheduled Tribe (ST) and Muslims Students as per All India Survey on Higher Education (AISHE) 2020-21 - Maharashtra",749ac757-71e5-4d45-bd8a-2f3478b420fd,2024-03-22,164,0
133,State-wise Dropout Rate from the school as per the Unified District Information System for Education Plus (UDISE+) during 2021-22 - Manipur,756c8caf-ef26-44d1-8034-c9afd6107aab,2024-03-22,341,0
134,State/UT-wise Gender Parity Index of Scheduled Tribes as per Unified District Information System for Education Plus (UDISE+) from 2020-21 to 2021-22 - Meghalaya,6db89201-69cb-44f2-981b-80fe0cf88132,2024-03-22,334,0
135,State/UT-wise Gender Parity Index of Scheduled Tribes as per Unified District Information System for Education Plus (UDISE+) from 2019-20 to 2018-19 - Mizoram,71d4ad85-44cb-46a6-b673-b1e2a9a0947f,2024-03-22,455,0
136,State/UT-wise Gender Parity Index of Scheduled Tribes as per Unified District Information System for Education Plus (UDISE+) during 2017-18 - Nagaland,ff0f2ccc-e3e1-452f-96f0-2fa5d5708573,2024-03-22,453,0
137,State/UT-wise Enrolment of Scheduled Tribes as per Unified District Information System for Education Plus (UDISE+) from 2017-18 to 2021-22 - Odisha,91e99671-b337-420d-9016-9b943f7f4263,2024-03-22,495,0
138,"State/UT-wise Details of CwSN enrolled in Government and Government aided schools, special schools for CwSN students and special education teachers in Government and Government aided schools as per UDISE+ during 2021-22 - Punjab",c87107ec-1941-4a87-be67-bd6b21b79a3b,2024-03-22,315,0
139,"Year-wise Details of Registered, Appeared and Qualified differently abled students in NEET (UG) and JEE (Main) under the Department of Higher Education, Ministry of Education from 2019 to 2023 - Rajasthan",ebf87630-3304-493d-8db6-4fe7b83ce6ac,2024-03-22,387,0
140,Year-wise Details of the Cooperative Education and Training Programmes conducted by Various Institutions from 2019-20 to 2022-23 - Sikkim,43a24b0b-ee90-405f-b12f-becdf39ef4cd,2024-03-22,435,0
141,Year-wise Gross Enrolment Ratio (GER) in higher education in Madhya Pradesh as per AISHE Report from 2016-17 to 2020-21 ,6a299784-d6c6-42ff-8253-ac012f77a6ee,2024-03-20,248,0
142,"Country-wise Number of Indian Schools to Cater the Demand of Migrant Families by providing Low Cost Education in Indian Syllabus (in reply to Unstarred Question on 3rd August, 2023) - Tamil Nadu",2ea0f47b-192d-47a3-b1e3-c2f46c47453d,2024-03-20,344,0
143,Category-wise Overall Dropout Rate of Scheduled Castes and Scheduled Tribes (SC/ST) Communities and Girls under Unified District Information System for Education Plus (UDISE+) during 2021-22 - Telangana,793b014a-7c2e-4b36-bc4d-100a5985c52b,2024-03-20,123,0
144,Year-wise Budgetary Public Expenditure for School Education in the Country from 2016-17 to 2020-21 - Tripura,e12cf145-3b0d-43f2-8664-75419f36fb38,2024-02-21,190,0
145,State/UT-wise Details of Central Funds Released under Rashtriya Uchchatar Shiksha Abhiyan (RUSA) and Technical Education Quality Improvement Programme (TEQIP) and (UGC) during 2021-22 and 2022-23 - Uttar Pradesh,24d442c3-fd4a-40c2-b64a-346b4b016107,2024-02-21,479,0
146,Financial Year-wise Details of Budget Allocation and Expenditure under National Education Policy (NEP) from 2020-21 to 2023-24 - Uttarakhand,a74271e0-2938-40d9-99d2-af16936e7e28,2024-01-24,175,0
147,State/UT-wise Details of Samagra Shiksha (Elementary Education) during 2022-23 and 2023-24 - West Bengal,7906b701-bf1a-4c8e-9fa7-ae266b49999a,2024-01-23,383,0
148,Stream-wise Enrolment Ratio in Higher Education in 2020-21 - Andaman and Nicobar Islands,95cf674f-7d0e-4d1b-9aa4-47592b60c8b1,2024-01-09,223,0
149,State/UT-wise Gross Enrolment Ratio (GER) in Higher Education in 2020-21 - Chandigarh,8abf5bc2-d3dd-452f-8731-308f95527bfa,2024-01-09,355,0
150,Year-wise Details of the Gross Enrolment Ratio (GER) of Females in Higher Education is Higher than that for Males in the Country from 2017-18 to 2020-21 - Dadra and Nagar Haveli,ad9198d7-ecf8-48f4-af33-d6402021f121,2024-01-09,488,0
151,"State/UT-wise Village Coordinators Approved for Engagement by Department of School Education & Literacy, Ministry of Human Resource Development and Amount Spent for their Training from 2014-15 to 2016-17 (From: Ministry of Human Resource Development) - Daman and Diu",8f3b2162-475a-45f6-a183-e0b1d467dd46,2023-12-14,366,0
152,State/ UT-wise Funds released under Vocationalisation of Secondary and Higher Secondary Education (VS & HSE) from 2015-16 to 2017-18 (From: Ministry of Skill Development and Entrepreneurship ) - Lakshadweep,7f122cb3-c9a6-41a6-8b70-59cf36772ac6,2023-12-14,486,0
153,"State/ UT-wise Number of Students benefited under Education Loan to study in India (Medical, Engineering, Management, Humanity Courses) under NBCFDC from 2014-15 to 2016-17 (From: Ministry of Social Justice and Empowerment) - Delhi",8c03a434-f58e-4bb6-a747-fa5e8c2cd7cd,2023-12-14,373,0
154,"State/ UT-wise Number of Students benefited under Education Loan to study Abroad (Medical, Engineering, Management Courses) under NBCFDC from 2014-15 to 2016-17 (From: Ministry of Social Justice & Empowerment ) - Puducherry",eb3df017-a905-43ec-86b3-03793027665d,2023-12-14,253,0
155,"Country-wise expenditure on education as percentage of Gross Domestic Product in some of other developed countries (in reply to Unstarred Question on 27 June, 2019) (From: Ministry of Human Resource Development) - Ladakh",a3db0445-c81f-4dbb-9443-a7becfe7e583,2023-12-12,327,0
156,"Institute-wise Funds Release, Fund Sanctioned and Fund Spent to New Educational institutions in Andhra Pradesh (in reply to Unstarred Question on 25 July, 2019) (From: Ministry of Human Resource Development)",93ec90de-d234-4419-9618-490c214c690f,2023-12-12,202,0
157,"Bank-wise Default Rate of Public Sector Banks (PSBs) under Education Loan (in reply to Unstarred Question on 11, July 2019) (From: Ministry of Human Resource Development) - Andhra Pradesh",c9680c54-3239-4c19-a619-a2a31332e7c5,2023-12-12,223,0
158,Year-wise Details of Funds Released to the States/UTs under Swachh Bharat Mission-Grameen (SBM-G) and Funds Spent on Information Education and Communication (IEC) Activities at Central level from 2014-15 to 2021-22 - Arunachal Pradesh,8d761c3f-cfab-41dd-877e-9ec63d502608,2023-12-09,296,0
159,State/UT-wise Number of Students Who have Opted for Vocational Education and Training in the Country from 2019-20 to 2021-22 - Assam,41f99283-b551-4ffa-9e4e-07266b3487d5,2023-12-09,405,0
160,"State-wise Details of the Number of Educationally Backward Districts (EBDs) in the Country (in Reply to Unstarred Question on 08 February, 2023) - Bihar",c3bc89d7-fe7b-4a94-9dc0-c4baeed6c2f5,2023-12-09,331,0
161,Year-wise Details of Total Expenditure on Education (Centre and Stats/UTs) in the Country from 2016-17 to 2020-21 - Chhattisgarh,62dae8d6-89d8-4a90-836b-1998d89a6ecd,2023-12-09,259,0
162,Year-wise Details of the Total Government Expenditure on Education as Percentage of Total Gross Domestic Product (GDP) in the Country from 2016-17 to 2020-21 - Goa,26fe95e8-4844-4b4a-a3e1-aad0dfb3fee1,2023-12-09,188,0
163,Year-wise Details of Total Government Expenditure on Education (Union and States Combined) in the Country from 2016-17 to 2020-21 - Gujarat,a4a167d8-9d55-4f21-a415-0182a7fea116,2023-12-09,193,0
164,State/UT-wise Data on Out-turn/ Pass-out for All Categories and Schedules Tribes in Higher Education as per All India Survey on Higher Education (AISHE) Report for the Year 2020-21 - Haryana,975b872a-68b9-4daf-aac1-c6b7964c1804,2023-12-09,442,0
165,"AYUSH Educational Institutions component & Quality Control of Ayurveda, Siddha, Unani & Homoeopathy Drugs component Physical units approved during 2015-16 (From : Ministry of Ayurveda, Yoga & Naturopathy, Unani, Siddha and Homoeopathy (AYUSH)) - Himachal Pradesh",e61eedb8-d2ab-4f67-bee1-ae3ef4582a67,2023-12-07,283,0
166,"AYUSH Educational Institutions component & Quality Control of Ayurveda, Siddha, Unani & Homoeopathy Drugs component Physical units approved during 2014-15 (From : Ministry of Ayurveda, Yoga & Naturopathy, Unani, Siddha and Homoeopathy (AYUSH)) - Jharkhand",8cf1d856-2c31-4651-80f9-369b95433c6d,2023-12-07,80,0
167,Institutes Closed by All India Council for Technical Education (AICTE) as on April 2016 (From: Ministry of Skill Development and Entrepreneurship) - Karnataka,d01550e6-70f3-4efa-a08f-00cc2553f807,2023-12-07,424,0
168,Details of fund disbursed under education loan scheme inception by national backward classes Finance and development corporation from 2013-14 to 2015-16 (From: Ministry of Social Justice & Empowerment) - Kerala,b9a8c0ef-e508-4f8f-8d39-3001de972aee,2023-12-07,480,0
169,"State-wise sanction, disbursement amount & beneficiaries of Educational loan by National Scheduled Castes Finance and Development Corporation from 2013-14 to 2016-17 (From: Ministry of Social Justice & Empowerment) - Madhya Pradesh",09aa0a59-007d-4ba5-bbf6-999a7ed0b97a,2023-12-07,379,0
170,Number of OBC/EBC Students disbursed interest subsidy under Dr. Ambedkar Scheme of Interest Subsidy on Educational Loan for Overseas Studies for OBCs/EBCs from 2014- 15 to 2016-17 (upto 30.04.2016) (From: Ministry of Social Justice & Empowerment) - Maharashtra,39d4a905-26f8-44d3-963d-eeb0714d1f2a,2023-12-07,286,0
171,State-wise no. of beneficaries under the scheme of strengthening education among scheduled tribe girls in low literacy districts during 2014-15 and 2015-16(From : Ministry of Tribal Affairs) - Manipur,6ed73363-be9f-448b-9ac3-44855ec86147,2023-12-07,85,0
172,Details of no. and amount released to NGOS under the central sector scheme of strengthening Education among scheduled tribe girls in low literacy Districts from 2014-15 to 2015-16(From : Ministry of Tribal Affairs) - Meghalaya,1950b6d9-dc22-468f-accf-845c555b7342,2023-12-07,127,0
173,State-wise Gross Enrolment Ratio of Girls in Elementary Education (in reply to Unstarred Question on 28-7-2016) (Ministry of Human Resource Development) - Mizoram,58c14b61-6d4a-4dcb-a74e-dc516ccbeab2,2023-12-06,386,0
174,State-wise Statement showing Details on Progress on Various Educational Indicators (in reply to Unstarred Question on 28-7-2016) (Ministry of Human Resource Development ) - Nagaland,d3f6bf9d-4059-455d-a4a7-aa6588a28f9c,2023-12-06,403,0
175,State-wise Matric/Secondary and Above Educational Level in Census 2011 (Ministry of Human Resource Development) - Odisha,8b72c2e5-f5c6-405d-b8ed-3fd68bbabbb4,2023-12-06,322,0
176,State-wise Gross Enrolment Ratio (GER) in Higher Education (18-23 YEARS) (in reply to Unstarred Question on 21-07-2016 ) (Ministry of Human Resource Development) - Punjab,193a5a27-96ea-4a30-bf31-59e90f9faea7,2023-12-06,53,0
177,State-wise Number of Education Loan Accounts and Outstanding Amount as on 31-03-2016 (Ministry of Finance ) - Rajasthan,f0843aaf-88d9-4774-beb3-409d90005a7b,2023-12-06,290,0
178,Number of Faculty Participated Institute wise in Technical Education Quality Improvement Programme Organized during August 2013 to July 2014 (Ministry of Human Resource Development) - Sikkim,e48dab49-f1df-4ee3-83bb-3706319164c2,2023-12-06,114,0
179,State-wise Amount of Education Loans Disbursed by Private Banks during 2013-14 to 2015-16 (Ministry of Finance ) - Tamil Nadu,31e9d006-07ca-4cb3-9e77-f9892ce1deac,2023-12-06,377,0
180,State/UT-wise Details of foreign students studying in Higher Educational Institutions across the country from 2015 to 2017 (From : Ministry of Human Resource Development) - Telangana,ac7f6447-565a-45c2-966e-b37ae0f8cd4e,2023-12-05,219,0
181,Country-wise scholarships provided by the foreign governments under Cultural/Educational Exchange Programme from 2015 to 2017 (From : Ministry of Human Resource Development) - Tripura,e90039ad-c3c4-4bf1-81ca-f37d5141d52c,2023-12-05,268,0
182,"Country-wise Scholarships to Indian students for higher Education (in reply to Unstarred Question on December 27, 2018) (From : Ministry of Human Resource Development) - Uttar Pradesh",1d8f3954-e4b4-4c6c-9d6e-0994fe74a936,2023-12-05,340,0
183,"State/UT-wise slots available for Pre-Matric, Post-Matric, Top Class Education Scholarships and National Fellowship for SwDs (in reply to Unstarred Question on December 20, 2018) (From : Ministry of Social Justice & Empowerment) - Uttarakhand",467a7ab7-d7ba-4931-86f9-a2b22cbddff5,2023-12-05,290,0
184,State-wise Details of Madarsas Assisted under Scheme for Providing Quality Education in Madarsas from 2009-10 to 2017-18 (From: Ministry of Human Resource Development) - West Bengal,a91a75ea-d55c-4c28-9fb1-8beab86db4fb,2023-12-03,457,0
185,State-wise Schools Scheme of Vocationalisation of Secondary and Higher Secondary Education and Students Who taken up Vocational Education after Class VIII and X (in reply to Unstarred Question on 08-02-2018) (From: Ministry of Human Resource Development) - Andaman and Nicobar Islands,439d712d-bf1b-4c9d-b202-780ce91c518f,2023-12-03,113,0
186,Reservation in institutes of higher education Student and Faculty Position (Category-wise) in IITs as on 01-10-2016 (From: Ministry of Human Resource Development) - Chandigarh,d6eab018-fefa-41fb-bdba-8bb628251259,2023-12-03,497,0
187,State/ UT-wise fund Release for Top Class Education funds during 2015-16 to 2016-17 (From: Ministry of Social Justice and Empowerment) - Dadra and Nagar Haveli,4d5426ae-6483-4967-a81e-38391a6bb3f2,2023-12-03,354,0
188,State/ UT-wise Number of Children covered under Early Childhood Care and Education Policy as on 31-12-2016 (From: Ministry of Women and Child Development) - Daman and Diu,ad059445-9cde-4e35-b9f3-69da5d693529,2023-12-03,430,0
189,State/ UT-wise Funds Expended and Released under Early Childhood Care and Education Policy during 2013-14 to 2016-17 (From: Ministry of Women and Child Development) - Lakshadweep,8ad7c4d9-f9c0-45dc-a54b-fb9facd76c09,2023-12-03,482,0
190,State/ UT-wise Estimated Enrolment in Higher Education during 2015-16 (From: Ministry of Human Resource Development) - Delhi,77d4a96d-f55b-46dc-bc72-eb19cf8bb6aa,2023-12-03,445,0
191,Education-level and Unemployment rate for persons of age 15-29 years during 2009-10 and 2011-12 (in Percentage) (From: Ministry of Labour and Employment) - Puducherry,a7275636-a416-49bb-a8e5-50ef0081ca81,2023-11-29,400,0
192,Number of Job-Seekers according to Educational level from 2010 to 2013 (From: Ministry of Labour and Employment) - Ladakh,cc381334-5fda-4bb9-a21d-ed763d4f7375,2023-11-29,228,0
193,Number of Candidates Belonging to Reserved Category Appeared in the Entrance Examination Conducted by IITs from 2017 to 2019 (From: Ministry of Education) - Andhra Pradesh,9484e8fc-ab11-44d5-8eff-5ce39c4b2111,2023-11-21,258,0
194,Number of Candidates Belonging to Reserved Category Appeared in the Entrance Examination Conducted by NTA during 2018 and 2019. (From: Ministry of Education) - Arunachal Pradesh,ba998eb9-868a-4ff6-903b-72c22c308e19,2023-11-21,75,0
195,Number of Registered and Appeared Candidates of the Entrance Examinations Conducted by NTA from 2018 to 2020. (From: Ministry of Education) - Assam,2311de25-ef4f-4b8a-bd01-bcd4896d00b6,2023-11-21,86,0
196,"Institute-wise Number of Teaching and Non-Teaching Staff Selection Across the Country through Online Process (in reply to Unstarred Question on 22 September, 2020) (From: Ministry of Education) - Bihar",d9f3a6b5-4777-4247-9c12-1ff2583dcfd7,2023-11-21,311,0
197,"Department-wise details of Teaching Staff, Working in Central University of Karnataka (in reply to Unstarred Question on 22 September, 2020) (From: Ministry of Education)",d0488770-e4d6-45ab-ac47-dec7efd40e57,2023-11-21,278,0
198,"Government and Aided Schools, Guaranteed under National Food Security Act, 2013 and Extent per Child per Day Norms of Hot Cooked Meal under MDMS (in reply to Unstarred Question on 22 September, 2020) (From: Ministry of Education) - Chhattisgarh",a93dfb5a-ed08-4d28-8086-71ed6316d560,2023-11-21,378,0
199,Year-wise details of Colleges which have been De-recognized by AICTE due to Non-fulfilment of Criteria from 2011-12 to 2020-21 (From: Ministry of Education) - Goa,32c4b68a-68e7-460b-939c-c20e00411bca,2023-11-21,99,0
200,"Number of SC/ST Vacancies Advertised by EdCIL (India) Limited and filled by SC/ST Students from 1 January, 2015 to 31 March, 2020 (From: Ministry of Education) - Gujarat",84c96825-b455-4192-965d-b499af5f3caa,2023-11-21,183,0
201,"State/UT-wise Number of Children Provided FSA Affected by COVID-19 (in reply to Unstarred Question on 17 September, 2020) (From: Ministry of Education) - Haryana",07a8ef2b-f097-48c7-9016-c7f35e30c47b,2023-11-21,149,0
202,"Post-wise details of SC/ST Promotions from 1 January, 2015 to 31 March, 2020 (From: Ministry of Education) - Himachal Pradesh",bf1c8fd3-1d43-477b-9d05-17620e00da47,2023-11-21,367,0
