Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
138,Healthcare System-wise Number of Healthcare Systems Set-up under National Health Mission (NHM) in Assam during 2021-22,937ad375-82f9-4387-9a85-cdd69f925eb5,2025-05-22,278,0
139,Year-wise Total Number of Ayushman Bharat Health Accounts (ABHAs) Created under Ayushman Bharat Digital Mission (ABDM) from 2020-21 to 2024-25 - Karnataka,3b701b29-bdf7-4e95-b611-8d70e1b9ab74,2025-05-22,450,0
140,District-wise Details of Functional Public Health Facilities of Nimar Region during 2022-23 - Kerala,a42e0540-eec2-4314-9432-fe622536d772,2025-05-22,336,0
141,"Year-wise Details of Growth of Insurance (Life, General and Health) Industry from 2019-20 to 2023-24 - Madhya Pradesh",c1294192-8614-4a76-8998-96c95163bb3f,2025-05-22,141,0
142,Scheme-wise Details of Funds Released under the Schemes/ Programmes along with Utilization under National Family Health Survey (NFHS) from 2019-20 to 2022-23 - Maharashtra,927d3591-59c7-4dab-b141-841c9e6ef716,2025-04-25,451,0
143,State/UT-wise Number of Government Hospitals and Beds in Rural and Urban Areas in India (Provisional) as per the Information Published in National Health Profile (NHP) 2021 - Manipur,4f596700-90bc-4940-9487-b0ad5e63f06a,2025-04-25,438,0
144,Company-wise Details of Bifurcation of Claims Amounts Disbursed under Health Insurance Business of General and Health Insurers as per IRDAI during 2022-23 - Meghalaya,10a4db6f-0f3d-427b-88af-06f8b9256b2f,2025-04-24,126,0
145,Year-wise Details of Incidence Rate of TB Cases in India as per World Health Organisation Global Tuberculosis (TB) Report from 2021 to 2023 - Mizoram,0139b769-d183-4ff1-98e7-e8fb80de86d7,2025-04-24,143,0
146,Year-wise Details of Central Release to the State of Jharkhand and Bihar including Scheduled Areas under National Health Mission (NHM) and PM-ABHIM from 2021-22 to 2024-25,4ec71550-0496-4bc8-8987-ee0051de793a,2025-04-24,284,0
147,State/UT-wise Details of Fund Expenditure Incurred on Rural and Urban Healthcare Delivery System under National Health Mission (NHM) from 2019-20 to 2024-25 - Nagaland,c2cee8d8-8943-4242-8036-3f33ab79fd78,2025-04-24,159,0
148,State/UT-wise Details of Funding Ratio to be Borne by Centre and State Governments under National Health Mission (NHM) from 2013-14 to 2023-24 - Odisha,6dd493da-c1aa-4988-9821-52321f4f68c1,2025-04-24,158,0
149,State/UT-wise Details of Central Release under National Health Mission (NHM) Including Himachal Pradesh from 2013-14 to 2023-24,ca7ca7de-fbc7-4d31-a23e-7eed3331a9b8,2025-04-24,239,0
150,State/UT-wise Details of Central Release and Expenditure under National Health Mission (NHM) from 2019-20 to 2023-24 - Punjab,3f9a8f0f-c81a-4183-920d-bcb7e48b9bc8,2025-04-24,239,0
151,"District-wise Details of the Approved and Functional AYUSH HWCs (Health and Wellness Centre) in Karnataka (in Reply to Unstarred Question on 28 March, 2023)",1214c528-8d7e-4d9b-884f-227c8725fd50,2025-04-24,466,0
152,Year-wise Details of Central Releases under National Health Mission (NHM) for the State of Punjab from 2017-18 to 2021-22,67693470-043d-4752-93f6-e2d3fd4cf829,2025-04-24,183,0
153,"District-wise Details of the Fund Allocated for the Healthcare Facilities in Tamil Nadu for the Health and Nutrition Sector (in Reply to Unstarred Question on 28 March, 2023)",d237ebaf-307b-478d-ba6d-8c8b96fdd7dc,2025-04-24,150,0
154,"Posts-wise Mental Health Professionals in Indian Army, Navy and Air Force ( in reply to Unstarred Question on 27th March, 2023) - Rajasthan",1d78e051-9430-416c-9456-de7b34cad401,2025-04-24,236,0
155,Year-wise Details of the Government Health Expenditure (GHE) as per the available National Health Accounts Estimates (NHA) Report from 2014-15 to 2018-19 - Sikkim,61db82af-b61d-43e4-bc18-a9f273811595,2025-04-24,220,0
156,State-wise Details of Government Health Expenditure (Central+State) as per the available National Health Accounts Estimates (NHA) report for the year 2018-19 - Tamil Nadu,5feefc54-e1a0-44bc-b0eb-caea889f4ae9,2025-04-24,411,0
157,Year-wise Details of Budget Allocation for Mental Health from 2019-20 to 2022-23 - Telangana,5a499d2e-c32a-42d4-8fd8-b568c4bc3e38,2025-04-24,194,0
158,State/UT-wise Details of Budget Expenditure on Health in the Country by Report of Reserve Bank of India from 2017-18 to 2021-22 - Tripura,fa2330af-b7b8-4a2a-b4bc-03b414a745b8,2025-04-24,440,0
159,State-wise Details of Health Records linked to the ABDM (Ayushman Bharat Digital Health Account) by the Government of India from 2019-20 to 2022-23 - Uttar Pradesh,789bce35-4163-4256-a68e-78e0f730f987,2025-04-24,183,0
160,State-wise Prevalence of under Nutrition among Women and Children as per National Family Health Surveys (NHFS)-4 and National Family Health Surveys (NHFS)-5 Survey during 2015-16 and 2019-21 - Uttarakhand,9566f806-8de2-4818-aa2b-2ff60cc5a69b,2025-04-24,484,0
161,State/UT-wise Details of Prevalence of Goitre or Thyroid Disorder in National Family Health Survey (NFHS-5) Report has been Found to be Decreased from NFHS-4 Report during 2015-16 and 2019-21 - West Bengal,2994b68b-33d0-4fa1-b40c-cefc50b5d90f,2025-04-24,143,0
162,Age-wise Details of Variation in Prevalence of Goitre or Thyroid Disorder in among various age group in National Family Health Survey (NFHS 4 and NFHS 5) during 2015-16 and 2019-21 - Andaman and Nicobar Islands,2f05eb60-3f02-43b9-81f1-5028cf239a0c,2025-04-24,275,0
163,State-wise Number of Districts Prevalence of Underweight Stunting and Wasting in Children Higher than the National Average as per National Family Health Survey (NFHS) from 2019 to 2021 - Chandigarh,30a02b0a-8791-4614-ab2e-843356abd8d1,2025-04-24,316,0
164,"India Districts Factsheets of National Family Health Survey (NFHS) - 5, 2019-2021",cf80173e-fece-439d-a0b1-6e9cb510593d,2025-04-11,266,0
165,Zone-wise Details of Amount Spent on Health and Hygiene on-board and around the Trains from 2018-19 to 2022-23 - Daman and Diu,fe72d703-770d-4bcb-94bd-0ec9a975df3d,2025-03-27,426,0
166,Year-wise Details of State Programme Implementation Plan (SPIP) approved for the development of health infrastructure in the State of Karnataka under National Health Mission from 2019-20 to 2022-23,70200ec4-0847-4fa9-a765-82ca285693e0,2025-03-27,311,0
167,State/UT-wise Details of SPIP Approvals for Free Diagnostics Service Initiative under National Health Mission from 2021-22 to 2022-23 - Lakshadweep,20a5215f-21f0-4cac-8625-208ffd014ec8,2025-03-27,434,0
168,States/Uts-wise Details of Approvals and Expenditure for Rashtriya Bal Swasthya Karyakram (RBSK) under National Health Mission from 2020-21 to 2022-23 - Delhi,afa49ab6-a87a-44c4-86bf-9271c9a9b1ef,2025-03-27,170,0
169,State/UT-wise Details of State Total Health Expenditure (STHE) and Per Capita STHE According to the National Health Accounts estimates (NHA) for India during 2019-20 - Puducherry,957fec21-3b8b-406b-9325-74708a41fa2a,2025-03-27,185,0
170,State/UT-wise Number of Healthcare Institutions selected under Kayakalp facilities during 2022-23 - Ladakh,205f86a0-642e-44d0-acef-e22a773f5c80,2025-03-27,215,0
171,Healthcare Facilities-wise Number of Kayakalp Incentive winners- Public Health Facilities upto District Hospitals from 2018-19 to 2021-22 - Andhra Pradesh,df76e67a-55a3-4cc9-b548-8838f835e424,2025-03-27,321,0
172,State /UT-wise Data Showing Percentage of Senior Citizens Covered as against Total Number of Lives Covered in Respect of Health Insurance Schemes by IRDAI during 2022-23 - Arunachal Pradesh,ab13fb03-e910-4e5f-b114-16f2253a13d8,2025-03-27,62,0
173,Year-wise Number of Tribal Beneficiaries under Tribal Health Care Research Program (THCRP) in the State of Odisha from 2018-19 to 2022-23,f07256d5-3497-4b02-b6cf-037effae1ac4,2025-03-27,452,0
174,"State/UT-wise Health Indicators for Scheduled Castes (SCs) and Scheduled Tribes (STs), NFHS-5 from 2019 to 2021 - Assam",9029ea2a-dac6-4763-ad5c-94e79b39265f,2025-03-27,154,0
175,State/UT-wise Details of Funds Allocated and Released under National Health Mission (NHM) in Health Sector during 022-23 - Bihar,fd04da2e-d8e2-4b15-a23c-009784ccbeda,2025-03-27,89,0
176,State/UT-wise SPIP Approval and Expenditure for Janani Shishu Suraksha Karyakram (JSSK-Maternal Health) under National Health Mission from 2020-21 to 2022-23 - Chhattisgarh,0d254b36-8af5-478b-a2f9-a91bb6f570f4,2025-03-27,261,0
177,State/UT-wise Number of the National Quality Assurance Standard (NQAS) Certified Facilities and NQAS Certified Primary Health Centres (PHCs) as on 31-10-2023 - Goa,dea04549-d7bc-425f-b381-43e85c9ac008,2025-03-27,380,0
178,Year-wise Details of Budget Approval under National Health Mission (NHM) in Tamil Nadu from 2019-20 to 2023-24,9681ec1e-f43d-41cf-90b1-ebecac9aaa69,2025-03-27,56,0
179,State-wise Details of Health Sector Grants Recommended by FC-XV and the Amount approved by National Level Committee (NLC) from 2021-22 to 2022-23 - Gujarat,8124faff-df7b-408a-9dd6-9915dc0cb15a,2025-03-27,308,0
180,"State/UT- wise Details of OOPE, State Government Health Expenditure as Percentage of GSDP and State Per Capita Government Health Expenditure as per the available NHA durng 2019-20. - Haryana",c7b231e9-b349-4bd8-a8eb-3c1f2c0c1db7,2025-03-27,326,0
181,District-wise Details of Cumulative Footfall at Health and Wellness Center in Kerala as on 30-11-2023,b8e4204b-59d9-48f7-be7d-99d3506993d2,2025-03-27,116,0
182,State/UT-wise Details on Total Fertility Rate(TFR) as per National Family Health Survey (NFHS 5) 2019-21 - Himachal Pradesh,1301cb5e-b96c-4344-aa0e-5138acbf8557,2025-03-27,223,0
183,"Year-wise Details of Total Health Expenditure (THE), Government Health Expenditure (GHE) and Government Health Expenditure (GHE) as percentage of Gross Domestic Product (GDP) from 2013-14 to 2019-20 - Jharkhand",db70f49f-b378-4fa2-a02d-ebfcc20d76e9,2025-03-27,345,0
184,State-wise Details of Participants Trained under Accredited Agent for Health and Extension of Livestock Production (A-HELP) Programme during 2022 - Karnataka,e9a630c1-b701-4193-af45-9993ed499d1a,2025-03-27,121,0
185,Healthcare Institution-wise Details of Kayakalp Incentive winners - Public Health Facilities upto District Hospitals from 2015-16 to 2021-22,cfb17027-0962-47c5-9e17-5ce3660817de,2025-03-27,99,0
186,State/UT-wise Details of Anaemia Prevalence among All Women (15-49 Years) as per National Family Health Survey (NFHS) as per 2015-16 and 2019-21 - Madhya Pradesh,6e80d8b9-0e20-4395-a93b-815220d3c5d3,2025-03-17,306,0
187,RCH Report Indicator Wise: Performance Related to Maternal Health: Pregnant Women given 100 IFA (Prophylaxis Against Nutritional Anaemia) All India for the year 2015-16 and 2014-15 (April to December) - Maharashtra,70e921dd-d171-4d73-8ccd-7a0ed5ed1009,2025-03-17,239,0
188,"State/UTs-wise Percentage of Children of Age 12-23 Months Fully Vaccinated/Immunizaed as per National Family Health Survey (NFHS) - 5 (in reply to Unstarred Question on 5 April, 2022)",d76879f3-35cf-49ae-ac07-68594550543b,2025-03-17,59,0
189,State/UT-wise Details of Comparative Data for Prevalence of Anaemia Among Women Aged 15-49 Years as per National Family Health Survey 4 and National Family Health Survey 5 during 2015-16 and 2019-21 - Meghalaya,7a246006-9a54-46b9-b7a9-e95551e0f48b,2025-03-17,339,0
190,State/UT-wise Details of SPIP Approvals for the Component National Programme - Non-Communicable Diseases (NP-NCD) under National Health Mission (NHM) from 2021-22 to 2023-24,b7f3db88-a28d-4382-9ef7-b17c2d2191fa,2025-03-05,271,0
191,State/UT-wise Details of Funds Released for Spending on the Development of the Livestock Sector under Livestock Health and Disease Control from 2019-20 to 2023-24 - Nagaland,b77129dd-c38b-4911-aff9-2479ada0d138,2025-03-05,181,0
192,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for March-2016-17,671cc3e0-67db-4bf2-83fe-bc3054b3a104,2025-02-10,425,0
193,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for February-2016-17,2e404954-8d19-4603-a17f-cdee21481c42,2025-02-10,68,0
194,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for December-2016-17,f0789b96-577e-4f4e-a3b1-a81b1df40365,2025-02-10,288,0
195,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for January-2016-17,744f4429-9b52-4c3c-9647-db88439c38a4,2025-02-10,137,0
196,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for November-2016-17,e1671655-9b91-46f2-a6ca-2d6bac51aa31,2025-02-10,374,0
197,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for October-2016-17,56572c07-8e28-4c50-80c2-e7b05284d0ec,2025-02-10,379,0
198,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for September-2016-17,2459fe75-6eb7-4b45-a2ab-28fe4f3846ee,2025-02-10,332,0
199,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for August-2016-17,f287d4a3-f9a2-4105-af1f-9ddff7662d3b,2025-02-10,394,0
200,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for June-2016-17,d7338d40-00d4-474e-8d2d-c4b527c86453,2025-02-10,316,0
201,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for July-2016-17,d115b7c8-e7bf-45eb-b2e4-d8598f61272f,2025-02-10,407,0
202,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for April-2016-17,0e3d0de9-9e9e-4e7c-9d44-42957693b4d4,2025-02-10,417,0
203,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for May-2016-17,df5cdaae-d92f-418c-8143-aebd33b3d374,2025-02-10,306,0
204,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for March-2016-17,ae182af2-6e55-4737-95dc-b7380eb41f06,2025-02-10,323,0
205,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for February-2016-17,46c656b6-eba9-4bc2-8e30-c0121ab659f8,2025-02-10,355,0
206,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for December-2016-17,fd620f9e-dad1-40aa-8f88-c8fdecab906b,2025-02-10,394,0
207,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for January-2016-17,c4360082-3a70-44da-bb5d-30e34e362777,2025-02-10,378,0
208,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for October-2016-17,4d0a1ee1-0510-4dc7-aa15-59b05bf1bc64,2025-02-10,268,0
209,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for November-2016-17,4eca4675-b39b-4d4e-b992-dc49aa1858a5,2025-02-10,330,0
210,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for September-2016-17,172e1082-192b-4c6c-a41c-eda4de0fb22d,2025-02-10,476,0
211,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for August-2016-17,93f97fc4-fbd3-4b5b-b1b2-e860dc9dff72,2025-02-10,203,0
212,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for July-2016-17,bbd71e3f-f04d-4f39-be3f-9a10c917cc4d,2025-02-10,395,0
213,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for May-2016-17,9b8421db-d062-4e0b-8bfc-8deb6cd48709,2025-02-10,206,0
214,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for June-2016-17,37546c9e-31ec-4f6c-945e-ff72f50c8305,2025-02-10,323,0
215,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for August 2017-18,f9eb5210-68de-4dbb-8113-dbd6e5723c18,2025-02-10,143,0
216,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for April-2016-17,04a794f5-8cca-4c7e-8ac4-2b8dd2879db2,2025-02-10,394,0
217,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for May 2017-18,ae5c27c9-11ea-42f4-9aee-afc1942bca43,2025-02-10,370,0
218,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for June 2017-18,8433af83-4050-4952-804b-5119aa1136e0,2025-02-10,221,0
219,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for April 2017-18,87546551-5f1a-4773-b9a5-84fcb0c66e7c,2025-02-10,275,0
220,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for July 2017-18,e530fe8c-cd79-4e7f-8b0a-cc0dc93672ca,2025-02-10,498,0
221,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for April 2017-18,72e3c839-1d3a-48c5-a585-afca25798169,2025-02-10,51,0
222,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for June 2017-18,57ec48c2-d504-4db1-862b-d1dc7521972a,2025-02-10,226,0
223,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for May 2017-18,d9d0cdb1-d573-471e-a4b6-1b54db091944,2025-02-10,427,0
224,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for February 2017-18,268a2f39-e5c1-49a1-a9d8-8cfc2531d5f2,2025-02-10,418,0
225,Monthly Maximum and Minimum Performing Public Health Facilities in North Goa of Goa for March 2017-18,08f5424a-eb38-42b9-8000-570e20e58395,2025-02-10,367,0
226,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for February 2017-18,bc286ac8-5e9e-412b-9b7f-8e9b75cf8fe4,2025-02-10,287,0
227,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for December 2017-18,fefe16a5-31e1-40ff-842c-1cd7c1b7b369,2025-02-10,383,0
228,Monthly Maximum and Minimum Performing Public Health Facilities in South Goa of Goa for January 2017-18,efd6025c-7757-49e9-a1fb-ba78d966cbaa,2025-02-10,416,0
